Member ID,Name,Vote,Party,Constituency,County,Profile URL
membership:15e4171cdbaa7564df4044890f3ba360a438eac545d7a171c97e38a13d5b01fe,George Koimburi,Absent,UDA,Juja,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-koimburi-ndungu/
membership:b9b49cb84a6e4f0354895dc0842bcaa5de218ed6705209970bf468950d376e48,Kariuki George Macharia,Absent,UDA,Ndia,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-macharia-kariuki-gk/
membership:ac2e700dc2bce0325af2c55ae498b504ed92ff4692cb4760cbf9447fbdbc8bee,Kaluma George Peter Opondo,Absent,ODM,Homa Bay Town,Homa Bay,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-peter-opondo-kaluma/
membership:8008aa55d7cb538d737a20a9b3de97cc5c6cb684109345dbba9084d1dcf85f4e,George Risa Sunkuiya,Absent,UDA,Kajiado West,Kajiado,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/george-risa-sunkuyia/
membership:b4a133f5a07f6fb5174c2620b4b76121342738b1ca8999e091898cfe6c805799,Gideon Ochanda,Absent,ODM,Bondo,Siaya,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gideon-ochanda-ogolla/
membership:9b3556bfc2a3fecbf3af8a4634a4abd990b8db97284c08c991f794ead73836b9,Githinji Robert Gichimu,Absent,UDA,Gichugu,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/githinji-robert-gichimu/
membership:f28356f55d6653967832360d102b7da469f30240b51ac13e7bd53244ca78aca0,Jaldesa Guyo Waqo,Absent,UPIA,Moyale,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/guyo-waqo-jaldesa/
membership:e4ed3cde7d869ab939894e239f92d1219ff21438b01e77f4b80093e5d8f33b39,Haro Abdul Ebrahim,Absent,UDM,Mandera South,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/haro-abdul-ebrahim/
membership:0276ae9d52b3b219b565eec717ab3ed66cd586f18a3ff25c76dbd117465905ec,Kombe Harrison Garama,Absent,ODM,Magarini,Kilifi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/harrison-garama-kombe/
membership:1b15d435884f9599cea22a6703491753b1054d86606fce8d8814e2abb6c425b2,Hussein Abdi,Absent,UDA,Tarbaj,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/hussein-abdi/
membership:ca0b27e68d8d05ca7597f653877bf773020a2d6eef842a8ef9fb4db9049fdaac,Ikana Fredrick Lusuli,Absent,ANC,Shinyalu,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/ikana-fredrick-lusuli/
membership:adbb385fc3f2ca40951f3dd07c1a611d79c02d07380a08c85741e858ecd8be45,Joseph Wainaina Iraya,Absent,IND,—,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/iraya-joseph-wainaina/
membership:cf26a7a15972b688f95a6f9806d677924f51e275862a6818dbdac1d20c767af2,Irene Muthoni Kasalu,Absent,WDM-K,—,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/irene-muthoni-kasalu/
membership:82cd48e72843670e55de171be7b5950efbc6a9f8206cfb04317cd82f10f8e54d,Irene Njoki,Absent,JP,Bahati,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/irene-njoki/
membership:729ff066d43bb8c044fcbc129b2aa3ca4d512098ae08f462cfc7af104ea5b95a,Jackson Kipkemoi Kosgei,Absent,UDA,—,Baringo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jackson-kipkemoi-kosgei/
membership:742d46324bcc60c02b3fa37ae13d8567cce8ad242ef9fd142b92e3a80eaed330,Wamacukuru James Githua Kamau,Absent,UDA,Kabete,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/james-githua-kamau-wamacukuru/
membership:0aa0764e741ffa38fb2d1427c9e9b7cf40d2aeb934fcc8dfe47481a7898f4e2c,Janet Jepkemboi Sitienei,Absent,UDA,Turbo,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/janet-jepkemboi-sitienei/
membership:5988431001363198c5a348ba0189cc64b7fce090b97d46ab3725511f5cafe3ae,Jared Odoyo Okelo,Absent,ODM,Nyando,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jared-odoyo-okelo/
membership:839573da992e0ee0e7c66af14ac4f9378931458dc25b484136f443e85a862cde,Omboko Milemba,Absent,IND,Emuhaya,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jeremiah-omboko-milemba/
,Johana Ngeno Kipyegon,Absent,—,—,—,
membership:ebdace9f463cf3baee3a7f6944ae3d966c57ad8ebe2e639ffb0ebbd112b59a39,John Kiarie,Absent,UDA,Dagoretti South,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-kiarie-waweru/
membership:063d4866bff559b8028f11aa0b7928c24a7f5a79910af2b87c2858ea1574d5b3,Waithaka John Machua,Absent,UDA,Kiambu,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-machua-waithaka/
membership:3673ee06a964f5713aadc49f343f692831a5d855cba458bdf8c067552df32221,Chikati John Murumba,Absent,FORD-KENYA,Tongaren,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-murumba-chikati/
membership:97c26c7173a0fddaf2f48512a605ef0f639f9d3992106b99af7c3441753cd172,Mutunga John Kanyuithia,Absent,UDA,Tigania West,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-kanyuithia-mutunga/
membership:e4a0f694ed1d519bee59ccf3615ca2d9987b2c8a27b8d4e54c3c73e089086d67,Naicca Johnson Manya,Absent,ODM,Mumias West,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/johnson-manya-naicca/
membership:582fe27d44cd1a249e70f0a9c78e2715fea9e6d71b183fde7429fa256a0cc0f5,Koyi John Waluke,Absent,JP,Sirisia,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/john-waluke-koyi/
membership:85a706d65e7c446bc45534169741efd34ff0e446ee9bf92c6725c5a62e14863f,Joseph Gachoki Gitari,Absent,UDA,Kirinyaga Central,Kirinyaga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joseph-gachoki-gitari/
membership:662ea527d0d9567cfa2de5be15ff80212d64df53d9803e87e345b4df5114254b,Naisula Lesuuda,Absent,KANU,Samburu West,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/naisula-lesuuda/
membership:05a44159643aa8f89f272ebf3bab700b1472f8cc5eae0877df04e1f35fa16b9f,Joseph Kalasinga Majimbo,Absent,FORD-KENYA,Kabuchai,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/majimbo-kalasinga/
membership:34c52e7a20941574514eb57cd3288df7660e303f88b9a1e68e504739a8b80bf0,Kahangara Joseph Mburu,Absent,UDA,Lari,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joseph-mburu-kahangara/
membership:e85028bb7c7ee8022d63b866938a34b922abb3efe188b3148f359788e994f7ef,Lomwa Joseph Samal,Absent,JP,Isiolo North,Isiolo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joseph-samal-lomwa/
membership:f00a2e46f341cd67dba6dcc4db72b0d462b09a36821a8790a77ecc7ab20fcf86,Joshua Aduma Owuor,Absent,ODM,Nyakach,Kisumu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joshua-aduma-owuor/
membership:561a4bd81f34357adf4804ad103ab4e98abe32716030975bd5b299b58693631c,Joshua Kivinda Kimilu,Absent,WDM-K,Kaiti,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joshua-kivinda-kimilu/
membership:99d55ef789c8619b4318893817f788d95d1eeb62a6a38dd4702dcdb6da860e5e,Joyce Kamene,Absent,WDM-K,—,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/joyce-kamene/
membership:943ee3cc70ac05643177d10b9650a9b5590b0697fd354521632256a793d5ca74,Julius Lekakeny Sunkuli,Absent,KANU,Kilgoris,Narok,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/julius-lekakeny-sunkuli/
membership:068df58925474a93b9f31623019e81a919c6e025c89ff72caf0a073e5fd5b9e6,Mawathe Julius Musili,Absent,IND,Embakasi South,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/julius-musili-mawathe/
membership:7ef251827e4a74727dd98fdd782e7abb78d5546db82bb357909acd2bedcc37a1,Junet Sheikh Nuh Mohamed,Absent,IND,Suna East,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nuh-junet/
membership:cf09ea4a82bdc93f12a2718b1612d7e3999b70b906e96f39fb2166f05d8dc8ba,Kemei Justice Kipsang,Absent,UDA,Sigowet-Soin,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/justice-kipsang-kemei/
membership:6d6fef4eac37cb6e62947e776f4e0a451902b75ddb8422cf201f4ec9ee8d3751,Kagiri Jane Wangechi,Absent,UDA,—,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kagiri-jane-wangechi/
membership:a40d5d50c15e4b3319f8e21f65a0e529a43e1628b2f68cc7a1de70c4d9cba1b2,Kagombe Gabriel Gathuka,Absent,UDA,Gatundu South,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kagombe-gabriel-gathuka/
membership:77f226a1c479a3e0ca82f97344b52e4db958a55b0d941671912add25522011ea,Kaguchia John,Absent,UDA,Mukurweini,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kaguchia-john-philip/
membership:2fc891cc4cb392d2cf2a981b488259b614eeea8ce933af5365adaf3614022253,Kailemia Elizabeth Karambu,Absent,UDA,—,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kailemia-elizabeth-karambu/
membership:11bfd23d0bc4e6e5d5d83d6bd87cd0aa75e1cb88c6e47eecfe0be561d1f1942e,Keynan Wehliye Adan,Absent,JP,Eldas,Wajir,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/keynan-wehliye-adan/
membership:e205d29ad589655588de8db69413a67de989d5cfef489451fcbbb33f0bdb8e7a,Phelix Odiwuor,Absent,ODM,Langata,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/khodhe-phelix-odiwuor/
membership:3c867dda0d2ba7393d0ab5f2526a54c325a261733d095e9f0fa8c30f4928ff3f,Jayne N.W Kihara,Absent,UDA,Naivasha,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kihara-jayne-njeri-wanjiru/
membership:3e56e6d7d847989878ff97a372d6f0285d204bd4c23ba854ee66235f0fb46a26,Hon.karitho Kiili Daniel,Absent,JP,Igembe Central,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kiili-daniel-karitho/
membership:05b4daefbefb16b4b3d26c1066468e84136b4c06fca727bab7ddc5c90a232cf0,Mwangi Festus Kiunjuri,Absent,TSP,Laikipia East,Laikipia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/kiunjuri-festus-mwangi-maina/
membership:11053891b49f51c6a44b4e491109f85e1deb65cae5628b6410e5c56dd5fcfb38,Kururia Elijah Njore Njoroge,Absent,IND,Gatundu North,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/njoroge-w/
membership:3dd6b1bb7838a2b3da2e9331c2d798ea518b2e6b0e1ffa0d593d29bde9dae034,Lawrence Mpuru Aburi,Absent,NOPEU,Tigania East,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lawrence-mpuru-aburi/
membership:ac8d2bdf7cdde1c0f26262590e69d42fcae7ca19d355078fddf09b5745e96e02,Lekuton Joseph,Absent,UDM,Laisamis,Marsabit,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lekuton-joseph/
membership:9df52533a4c1046f3de891917cc25ea86a2f64b9a9661e471c70a3633152797f,Jackson Lekumontare,Absent,KANU,Samburu East,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/jackson-lekumontare/
membership:abaf08c0375eb20264ce2dceeee9da6ccb01f430bf0a9661e1dea8b4943be1ad,Letipila Dominic Eli,Absent,UDA,Samburu North,Samburu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/letipila-dominic-eli/
membership:7f6bea0d849b6dfa086fba19aae316bdfc5570eecbb17fe726ce579f2c4c43bc,Linet Chepkorir,Absent,UDA,—,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/chepkorir-linet/
membership:67dbfd077578ea98a82b3db9b94e2999b9919f28c61b080216457057b056a334,Lotee Titus,Absent,KUP,Kacheliba,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/lotee-titus/
membership:ad265844ea0ff055b28239c8462f76072d31f03a1f2a5bb514a691de4d486435,Nyamita Mark Ogolla,Absent,ODM,Uriri,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mark-ogolla-nyamita/
membership:d3ff0a60f7b2a9c086b3ef8d31bf24330c04735c9330012a34e65dbf921a3682,Wanyonyi Martin Pepela,Absent,FORD-KENYA,Webuye East,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/martin-wanyonyi-pepela/
membership:408bbdb36804bd725a2696e54745011219a16054393932a15fce231f8923e0df,Marubu Muthoni Monicah,Absent,IND,—,Lamu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/marubu-muthoni-monicah/
membership:0e926c52b40a6a93c65cc959b4feb390747540af14a3d930e79fe39f1436829d,Maisori Marwa Kemero Kitayama,Absent,UDA,Kuria East,Migori,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/marwa-kemero-maisori-kitayama/
membership:664666fbab1f883657bc2bc05be2a8a3d9748cc6be8a15eff55a743e0060eba5,Masito Fatuma Hamisi,Absent,ODM,—,Kwale,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/masito-fatuma-hamisi/
membership:a3168f76869a52471ed52450415ec748848a170c9dcde0a4ce0b34071ba3abcd,Maurice Kakai Bisau,Absent,DAP-K,Kiminini,Trans Nzoia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/maurice-kakai-bisau/
membership:e02acf7583daade14e58cc8a0950bcf9ae0e71bfb351a180800564adcc5c0205,Mbalu Jessica Nduku Kiko,Absent,WDM-K,Kibwezi East,Makueni,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mbalu-jessica-nduku-kiko/
membership:642ec2db5e1ddf1ed64c04ed029915c38933e354869bf23af8e0b2d0cfd03169,Khamisi Mboko Mishi Juma,Absent,ODM,Likoni,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mishi-juma-khamisi/
membership:005c5a6716d5e4fdb65432c47987a734e52ba5059af2112082db353689122529,Michael Mwangi Muchira,Absent,UDA,Ol Jorok,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/michael-mwangi-muchira/
membership:a2e5a60010ecc989fcfc7f17b96e691743f36184509612585a6564fbc8cb121c,Mohamed Ali,Absent,UDA,Nyali,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mohamed-ali-mohamed/
membership:773ad4053aa6e0607e3c31b9925a9439ecbc448b3d7a010570d0838a1fd69968,Mohamed Dekow Barrow,Absent,IND,Garissa Township,Garissa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mohamed-dekow-barrow/
membership:bd8c74c6bce9d5c2633cf55bf84a9cb13b5c5819d85b86fde930c70f78d7d568,Machele Mohamed Soud,Absent,ODM,Mvita,Mombasa,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mohamed-soud/
membership:6f80959405b920a97c3441975e3abaf3c729e08b0bd6056a69c66c8bfecca8c4,Kirima Moses Nguchine,Absent,UDA,Central Imenti,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/moses-nguchine-kirima/
membership:32076af7721a9170574207812b72707b4abdb1d6ccdd9fd094a643aa4ac18f21,Muhanda Elsie Busihile,Absent,ODM,—,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/muhanda-elsie-busihile/
membership:cf5a1fbb587634d07da58f5daaae1f7fe3fb70ed3efb6fd987d7be4b690be7f6,Mukunji John Gitonga Mwaniki,Absent,UDA,Manyatta,Embu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mukunji-john-gitonga-mwaniki/
membership:0ab30273be71c4e7ac501ea2b8c848a54345130c11b3356502a86f7e78934b2c,Bonaya Mumina Gollo,Absent,JP,—,Isiolo,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mumina-golo-bonaya/
membership:da013134c2e5548abfc828f6bf52c43190b52961b7aea0c38cb84eb67a976ac5,Muratha Anne Wanjiku Mugo,Absent,UDA,—,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/muratha-anne-wanjiku-mugo/
membership:5a2ce594594465837c5ae71190a36005673e10e47905d8435ceb5737ffbdb615,Robert Mbui,Absent,WDM-K,Kathiani,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/musau-robert-mbui/
membership:07f8356899bca0b9a32ac63287f0bbf8c6550ae4c1aac3ab2979b3da8e6a913f,Passaris Esther Muthoni,Absent,ODM,—,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/gathoni-esther-passaris/
membership:92725f15fb279d214416aa222413889af15df35c71114fa7fadb6a71dc3c4d03,Mwangi Teresia Wanjiru,Absent,IND,—,Kiambu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/mwangi-teresia-wanjiru/
membership:9173f085b1df9ced9933f74986783838a732e13244e4ae3b2873a4756e553e8b,Nabii Nabwera,Absent,ODM,Lugari,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nabii-nabwera/
membership:4ddf1c10b7564181faf48de0c528802ad74e62da31d21d01253032b1517754c5,Nelson Koech,Absent,UDA,Belgut,Kericho,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nelson-koech/
membership:c8e7d7870687c5ab6d34d903c7b1298a6995eda0a9a93ca2f099ba5d5ffece38,Nimrod Mbithuka Mbai,Absent,UDA,Kitui East,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nimrod-mbithuka-mbai/
membership:b1475551200a22f3b9b66f865c963b53012ff2d42e5824e9934e5d52961ad6a0,Nyakundi Japheth Mokaya,Absent,UDA,Kitutu Chache North,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nyakundi-japheth-mokaya/
membership:988b0e3e5fd9499de15a1b91c169575ca23a92624e355eb63bd7f3a42efd7f07,Nyenze Edith Vethi,Absent,WDM-K,Kitui West,Kitui,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/nyenze-edith-vethi/
membership:8fe5572d8e384c2f4236e8f60300205c6325e9d657358504d399e8b6ae502112,Sudi Oscar Kipchumba,Absent,UDA,Kapseret,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/oscar-kipchumba-sudi/
membership:c9a76cad771c50845071006a86447428d83fa381641efbcd55ee7a43ba102775,Njeru Pamela Njoki,Absent,UDA,—,Embu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/pamela-njoki-njeru/
membership:c7595c2943078e344bf17fb49158c57b691f5291e00973ccc00de0cd26e783c3,Patrick Makau,Absent,WDM-K,Mavoko,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/patrick-makau-kingola/
membership:6ff5ede511d9389227bc2214313d2a8c8f6502e8a1c20a88bb04f48dbe8250f6,Ntwiga Patrick Munene,Absent,UDA,Chuka/Igambang'ombe,Tharaka Nithi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/patrick-munene-ntwiga/
membership:31470717589f970ce4ac0498c76b76b77b961557da32e6d875d3a128673aff2d,Salasya Peter Kalerwa,Absent,DAP-K,Mumias East,Kakamega,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/peter-salasya-kalerwa/
membership:44553cddfb68715f237f76ea68b5c76fabccb45c982aee1cacd15b30786f9d18,Pkosing David Losiakou,Absent,KUP,Pokot South,West Pokot,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/pkosing-david/
membership:4fea4bb259380d2fbcb0e7c1977bf85e8f5c234d646d7685a69e19044e56c5c9,Rahab Mukami,Absent,UDA,—,Nyeri,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/rahab-mukami-wachira/
membership:c041a3480bd9938f5f2f77177fcaeba8b13612503c6d1598abb78f1a088dd3f0,Wanjala Raphael Bitta Sauti,Absent,ODM,Budalangi,Busia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/raphael-bitta-sauti-wanjala/
membership:0e72fe50dd3800264dc515ac0c55db86baad169c351e209acc348065d1dfa685,Pukose Robert,Absent,UDA,Endebess,Trans Nzoia,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/robert-pukose/
membership:ca1c2017b94459efc7aa960f582e6f4365e965e006e9a0d4de4ce696566cf8f2,Hiribae Said Buya,Absent,ODM,Galole,Tana River,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/said-buya-hiribae/
membership:33c183879879ca9beae63daf4f82f9c6e4fa016537037513459123df3cd8dfb0,Samson Ndindi Nyoro,Absent,UDA,Kiharu,Muranga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samson-ndindi-nyoro/
membership:1c622ddd8a510ded366714ce11470a5d477853a5e11ee175abb5b9b7a66cf490,Arama Samuel,Absent,JP,Nakuru Town West,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-arama/
membership:743fbfcf6c2b5c0c3af0af9fb04d1ee5a6b48e1da1f4d8de408ac58ad480c856,Rai Samuel Gonzi,Absent,PAA,Kinango,Kwale,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-gonzi-rai/
membership:9a4260aba07c0abe85833a9ee70ad04ac85dfd7c9671f8943723977a902f5a02,Gachobe Samuel Kinuthia,Absent,UDA,Subukia,Nakuru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-kinuthia-gachobe/
membership:16ebaf9f1b1eb4cfde6b03a673be06c5b22e57bd657d69ff48c4c84b76d8ff94,Samuel Kiprono Chepkonga,Absent,UDA,Ainabkoi,Uasin Gishu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/samuel-kiprono-chepkonga/
membership:d68c5122273ac73fa3329915d7d2a6d1add1dc693eb4e4fa3f34134cf0b1a02f,Shadrack Mwiti,Absent,JP,South Imenti,Meru,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/shadrack-muli/
membership:b74fcf346652a015fac12e8c10f470f7c8c023bb63a0827bef051f97055857a4,Shake Mbogho Peter,Absent,JP,Mwatate,Taita Taveta,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/shake-mbogho-peter/
membership:d25c78f82e68456ba77d9fd252de18e1bfad7e4f9876ca53b59f966c51e78082,Sheikh Umul Ker Kassim,Absent,UDM,—,Mandera,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sheikh-umul-ker-kassim/
membership:c89677d290afa04b908b48119ea42409f4355339f7b37dcdace24a30b329cf4d,Silvanus Osoro,Absent,UDA,South Mugirango,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/silvanus-osoro-onyiego/
membership:b63de64300bf269c6ecddc1d155230217ca4f467e3d84e62c518e7db6ce32215,Sloya Clement Logova,Absent,UDA,Sabatia,Vihiga,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/sloya-clement-logova/
membership:fa2ddbc4732fe3fabfc4b01bbaf3bd49cc63e8006952145e0efeacd0effb0784,Muthama Stanley Muiruri,Absent,JP,Lamu West,Lamu,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/stanley-muiruri-muthama/
membership:4bb4500bf403e8d95dae50b78ef6b0457a511564b1654996228aa30026948d3f,Mogaka Stephen,Absent,JP,West Mugirango,Nyamira,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/stephen-mogaka/
membership:9cc36c341b6cf2970989f54960d45723c70e7f9569bc5e744f878ddbeca5bb58,Mule Stephen Mutinda,Absent,WDM-K,Matungulu,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/stephen-mutinda-mule/
membership:354de68c82a64be71ab0ddc69c57eaaa28a072db6f1692bccfb9c1080b63a2b3,Vincent Musyoka Musau,Absent,UDA,Mwala,Machakos,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/vincent-musyoka-musau/
membership:836d8e77a5e283431ff723ab097901d3ee9f9dc2ea3781eeef2638afd284a3cd,Wambilianga Catherine Nanjala,Absent,FORD-KENYA,—,Bungoma,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/wambilianga-catherine-nanjala/
membership:931f783d018b1e586f80267198a94a1a3d5ee2bf8cdd7809fef37bcb6f2f08d5,Muhia Wanjiku,Absent,UDA,Kipipiri,Nyandarua,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/wanjiku-muhia/
membership:423cd3937c11aa8b3f24900240de3d835380c853b696e7ff773dfb62490a19f3,Kuno Yakub Adow,Absent,UPIA,Bura,Tana River,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/yakub-adow/
membership:ec1969f977be63918b1bdaa055b2f60bbdae38769032068563ca998bcc396c95,Yegon Brighton Leonard,Absent,UDA,Konoin,Bomet,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/yegon-brighton-leonard/
membership:7b043a8276e8e167a70cede2e71ff66f7953702b8dd1f76a2fcc4a4fab7a58d7,Yusuf Hassan,Absent,JP,Kamukunji,Nairobi,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/yusuf-hassan-abdi/
membership:a6b4912328ef65a8d01c67386a784b53bd2198028b1f5bc904ef5373d7fa50c2,Jhanda Zaheer,Absent,UDA,Nyaribari Chache,Kisii,https://mzalendo.com/mps-performance/national-assembly/13th-parliament/zaheer-jhanda/
